"State","Agency_type","Agency_name","Ethnicity","Disability","Gender","Gender_Identity"
"Ohio","Metropolitan Counties","Trumbull",0,0,0,0
"Ohio","Nonmetropolitan Counties","Ashland",1,0,0,0
"Ohio","Nonmetropolitan Counties","Athens",0,0,0,0
"Ohio","Nonmetropolitan Counties","Auglaize",0,0,0,0
"Ohio","Nonmetropolitan Counties","Hancock",1,0,0,0
"Ohio","Nonmetropolitan Counties","Jackson",0,0,0,0
"Ohio","Nonmetropolitan Counties","Knox",0,0,0,0
"Ohio","Nonmetropolitan Counties","Marion",0,1,0,0
"Ohio","Nonmetropolitan Counties","Meigs",0,0,0,0
"Ohio","Nonmetropolitan Counties","Ross",0,0,0,0
"Ohio","Nonmetropolitan Counties","Shelby",0,0,0,0
"Ohio","Nonmetropolitan Counties","Washington",0,1,0,0
"Ohio","Nonmetropolitan Counties","Wayne",0,0,0,0
"Ohio","Other Agencies","Cleveland Metropolitan Park District",0,0,0,0
"Oklahoma","Cities","Altus",0,0,0,0
"Oklahoma","Cities","Bixby",0,0,0,0
"Oklahoma","Cities","Blanchard",0,0,0,0
"Oklahoma","Cities","Broken Arrow",1,0,0,0
"Oklahoma","Cities","Choctaw",0,0,0,0
"Oklahoma","Cities","Cleveland",1,0,0,0
"Oklahoma","Cities","Elk City",0,0,0,0
"Oklahoma","Cities","Fairfax",0,0,0,0
"Oklahoma","Cities","Heavener",0,0,0,0
"Oklahoma","Cities","Muskogee",0,0,0,0
"Oklahoma","Cities","Norman",0,0,0,0
"Oklahoma","Cities","Oklahoma City",1,0,0,0
"Oklahoma","Cities","Owasso",0,0,0,0
"Oklahoma","Cities","Sapulpa",0,0,0,0
"Oklahoma","Cities","Sayre",0,0,0,0
"Oklahoma","Cities","Skiatook",0,1,0,0
"Oklahoma","Cities","Talihina",0,0,0,0
"Oklahoma","Cities","Tonkawa",0,0,0,0
"Oklahoma","Universities and Colleges","Southwestern Oklahoma State University",0,0,0,0
"Oklahoma","Universities and Colleges","University of Central Oklahoma",0,0,0,0
"Oklahoma","Metropolitan Counties","Grady",0,0,0,0
"Oklahoma","Metropolitan Counties","Tulsa",0,0,0,0
"Oklahoma","Metropolitan Counties","Wagoner",0,0,0,0
"Oklahoma","Nonmetropolitan Counties","Roger Mills",0,0,0,0
"Oklahoma","Other Agencies","Tonkawa Tribal",0,0,0,0
"Oregon","Cities","Ashland",0,0,0,0
"Oregon","Cities","Beaverton",0,0,0,0
"Oregon","Cities","Bend",1,0,0,0
"Oregon","Cities","Eugene",2,0,0,0
"Oregon","Cities","Newberg-Dundee",1,0,0,0
"Oregon","Cities","Newport",0,0,0,0
"Oregon","Cities","Portland",1,0,0,0
"Oregon","Cities","Salem",2,0,0,0
"Oregon","Cities","Springfield",1,0,0,0
"Oregon","Cities","Sutherlin",0,0,0,0
"Oregon","Cities","Tigard",1,0,0,0
"Oregon","Cities","Toledo",0,1,0,0
"Oregon","Metropolitan Counties","Deschutes",0,0,0,0
"Oregon","Metropolitan Counties","Jackson",0,0,0,0
"Oregon","Metropolitan Counties","Lane",0,0,0,0
"Oregon","Metropolitan Counties","Yamhill",0,0,0,0
"Oregon","Nonmetropolitan Counties","Douglas",0,0,0,0
"Oregon","Nonmetropolitan Counties","Umatilla",0,0,0,0
"Pennsylvania","Cities","Ferguson Township",0,0,0,0
"Pennsylvania","Cities","Johnstown",0,0,0,0
"Pennsylvania","Cities","Lancaster",0,0,0,0
"Pennsylvania","Cities","Lewistown",0,0,0,0
"Pennsylvania","Cities","Northern York Regional",0,0,0,0
"Pennsylvania","Cities","Philadelphia",1,0,0,0
"Pennsylvania","Cities","Pittsburgh",0,0,0,0
"Pennsylvania","Cities","Reading",0,0,0,0
"Pennsylvania","Cities","""Richland Township",0,0,0,0
"Pennsylvania","Cities","State College",0,0,0,0
"Pennsylvania","Universities and Colleges","Lehigh University",0,0,0,0
"Pennsylvania","Universities and Colleges","Pennsylvania State University: Altoona",0,0,0,0
"Pennsylvania","Universities and Colleges","Pennsylvania State University: University Park",0,0,0,0
"Pennsylvania","Metropolitan Counties","Lancaster",0,0,0,0
"Pennsylvania","State Police Agencies","State Police: Chester County",0,0,0,0
"Pennsylvania","State Police Agencies","State Police: Franklin County",0,0,0,0
"Pennsylvania","State Police Agencies","State Police: Indiana County",0,0,0,0
"Pennsylvania","State Police Agencies","State Police: Lancaster County",0,0,0,0
"Pennsylvania","State Police Agencies","State Police: Skippack County",0,0,0,0
"Pennsylvania","State Police Agencies","State Police: Pike County",0,0,0,0
"Rhode_Island","Cities","Central Falls",0,0,0,0
"Rhode_Island","Cities","Johnston",0,0,0,0
"Rhode_Island","Cities","Newport",0,0,0,0
"Rhode_Island","Cities","Providence",1,0,0,0
"Rhode_Island","Cities","Warwick",0,0,0,0
"Rhode_Island","Cities","West Warwick",0,0,0,0
"Rhode_Island","Universities and Colleges","University of Rhode Island",0,0,0,0
"South_Carolina","Cities","Anderson",0,0,0,0
"South_Carolina","Cities","Belton",0,0,0,0
"South_Carolina","Cities","Chapin",0,0,0,0
"South_Carolina","Cities","Charleston",0,0,0,0
"South_Carolina","Cities","Clover",0,0,0,0
"South_Carolina","Cities","Columbia",0,0,0,0
"South_Carolina","Cities","Dillon",0,0,0,0
"South_Carolina","Cities","Forest Acres",0,0,0,0
"South_Carolina","Cities","Georgetown",0,0,0,0
"South_Carolina","Cities","Goose Creek",0,0,0,0
"South_Carolina","Cities","Greenville",0,0,0,0
"South_Carolina","Cities","Hardeeville",1,0,0,0
"South_Carolina","Cities","Hartsville",0,0,0,0
"South_Carolina","Cities","Holly Hill",0,0,0,0
"South_Carolina","Cities","Honea Path",0,0,0,0
"South_Carolina","Cities","Latta",0,0,0,0
"South_Carolina","Cities","Lexington",0,0,0,0
"South_Carolina","Cities","Manning",0,0,0,0
"South_Carolina","Cities","Mauldin",1,0,0,0
"South_Carolina","Cities","Orangeburg",0,0,0,0
"South_Carolina","Cities","Salley",0,0,0,0
"South_Carolina","Cities","St. George",0,0,0,0
"South_Carolina","Cities","Summerville",0,0,0,0
"South_Carolina","Cities","Winnsboro",0,0,0,0
"South_Carolina","Universities and Colleges","The Citadel",0,0,0,0
"South_Carolina","Universities and Colleges","""University of South Carolina",0,0,0,0
"South_Carolina","Metropolitan Counties","Berkeley",0,0,0,0
"South_Carolina","Metropolitan Counties","Fairfield",0,0,0,0
"South_Carolina","Metropolitan Counties","Horry County Police Department",1,0,0,0
"South_Carolina","Metropolitan Counties","Lancaster",0,0,0,0
"South_Carolina","Metropolitan Counties","Lexington",0,0,0,0
"South_Carolina","Metropolitan Counties","Sumter",0,0,0,0
"South_Carolina","Metropolitan Counties","Union",0,0,0,0
"South_Carolina","Metropolitan Counties","York",0,0,0,0
"South_Carolina","Nonmetropolitan Counties","Chesterfield",0,0,0,0
"South_Carolina","Nonmetropolitan Counties","Colleton",0,0,0,0
"South_Carolina","Nonmetropolitan Counties","Georgetown",0,0,0,0
"South_Carolina","Nonmetropolitan Counties","Hampton",0,0,0,0
"South_Carolina","Nonmetropolitan Counties","Marlboro",0,0,0,0
"South_Dakota","Cities","Aberdeen",0,0,0,0
"South_Dakota","Cities","Mitchell",0,0,0,0
"South_Dakota","Cities","Rapid City",0,0,0,0
"South_Dakota","Cities","Sioux Falls",0,0,0,0
"South_Dakota","Cities","Vermillion",0,0,0,0
"South_Dakota","Nonmetropolitan Counties","Codington",0,0,0,0
"South_Dakota","Nonmetropolitan Counties","Corson",0,0,0,0
"South_Dakota","Nonmetropolitan Counties","Hutchinson",0,0,0,0
"Tennessee","Cities","Ashland City",0,0,0,0
"Tennessee","Cities","Athens",0,0,0,0
"Tennessee","Cities","Atoka",0,1,0,0
"Tennessee","Cities","Bristol",1,0,0,0
"Tennessee","Cities","Burns",0,0,0,0
"Tennessee","Cities","Chattanooga",0,0,0,0
"Tennessee","Cities","Clarksville",6,0,0,0
"Tennessee","Cities","Collegedale",0,0,0,0
"Tennessee","Cities","Covington",12,4,0,0
"Tennessee","Cities","Dyersburg",0,0,0,0
"Tennessee","Cities","Elizabethton",0,0,0,0
"Tennessee","Cities","Fayetteville",0,0,0,0
"Tennessee","Cities","Franklin",0,0,0,0
"Tennessee","Cities","Gatlinburg",1,0,0,0
"Tennessee","Cities","Graysville",0,0,0,0
"Tennessee","Cities","Greeneville",0,0,0,0
"Tennessee","Cities","Humboldt",0,0,0,0
"Tennessee","Cities","Jackson",0,0,0,0
"Tennessee","Cities","Johnson City",0,0,0,0
"Tennessee","Cities","Jonesborough",4,1,0,0
"Tennessee","Cities","Kingsport",0,0,0,0
"Tennessee","Cities","Knoxville",2,0,0,0
"Tennessee","Cities","Manchester",2,0,0,0
"Tennessee","Cities","Mason",0,0,0,0
"Tennessee","Cities","McMinnville",1,0,0,0
"Tennessee","Cities","Memphis",1,1,0,1
"Tennessee","Cities","Milan",0,0,0,0
"Tennessee","Cities","Millersville",0,0,0,0
"Tennessee","Cities","Millington",4,0,0,0
"Tennessee","Cities","Monterey",1,0,0,0
"Tennessee","Cities","Mount Carmel",0,1,0,0
"Tennessee","Cities","Munford",1,0,0,0
"Tennessee","Cities","Murfreesboro",0,0,0,0
"Tennessee","Cities","Nashville",1,0,0,0
"Tennessee","Cities","Oliver Springs",0,0,0,0
"Tennessee","Cities","Paris",0,0,0,0
"Tennessee","Cities","Pigeon Forge",1,0,0,0
"Tennessee","Cities","Rossville",0,0,0,0
"Tennessee","Cities","Shelbyville",0,0,0,0
"Tennessee","Cities","Spring Hill",0,0,0,0
"Tennessee","Cities","Tullahoma",0,0,0,0
"Tennessee","Cities","Wartburg",0,0,0,0
"Tennessee","Universities and Colleges","Christian Brothers University",0,0,0,0
"Tennessee","Universities and Colleges","Southwest Tennessee Community College",0,0,0,0
"Tennessee","Universities and Colleges","Vanderbilt University",0,0,0,0
"Tennessee","Metropolitan Counties","Hickman",1,0,0,0
"Tennessee","Metropolitan Counties","Jefferson",0,0,0,0
"Tennessee","Metropolitan Counties","Marion",0,0,0,0
"Tennessee","Metropolitan Counties","Robertson",0,0,0,0
"Tennessee","Metropolitan Counties","Shelby",36,1,0,0
"Tennessee","Metropolitan Counties","Sullivan",2,0,0,0
"Tennessee","Metropolitan Counties","Tipton",0,0,0,0
"Tennessee","Nonmetropolitan Counties","Bledsoe",1,0,0,0
"Tennessee","Nonmetropolitan Counties","Henry",2,0,0,0
"Tennessee","Nonmetropolitan Counties","Lake",0,0,0,0
"Tennessee","State Police Agencies","Department of Safety",1,0,0,0
"Texas","Cities","Austin",3,0,0,0
"Texas","Cities","Beaumont",0,0,0,0
"Texas","Cities","Bellaire",0,0,0,0
"Texas","Cities","Bellmead",0,0,0,0
"Texas","Cities","Benbrook",0,0,0,0
"Texas","Cities","Brownwood",0,0,0,0
"Texas","Cities","Carthage",0,0,0,0
"Texas","Cities","Commerce",0,1,0,0
"Texas","Cities","Corpus Christi",0,0,0,0
"Texas","Cities","Dallas",4,0,0,0
"Texas","Cities","Denison",0,1,0,0
"Texas","Cities","Denton",0,0,0,0
"Texas","Cities","El Paso",0,0,0,0
"Texas","Cities","Everman",0,0,0,0
"Texas","Cities","Fort Worth",5,0,0,0
"Texas","Cities","Frisco",0,0,0,0
"Texas","Cities","Gainesville",0,0,0,0
"Texas","Cities","Garland",0,0,0,0
"Texas","Cities","Grapevine",0,0,0,0
"Texas","Cities","Harlingen",0,0,0,0
"Texas","Cities","Houston",4,0,0,0
"Texas","Cities","Lancaster",0,0,0,0
"Texas","Cities","Longview",0,0,0,0
"Texas","Cities","Marble Falls",0,0,0,0
"Texas","Cities","McAllen",0,0,0,0
"Texas","Cities","McKinney",2,0,0,0
"Texas","Cities","Mercedes",0,0,0,0
"Texas","Cities","Mineral Wells",0,0,0,0
"Texas","Cities","Pasadena",0,0,0,0
"Texas","Cities","Plano",1,0,0,0
"Texas","Cities","Richmond",0,0,0,0
"Texas","Cities","San Angelo",0,0,0,0
"Texas","Cities","San Antonio",1,0,0,0
"Texas","Cities","Springtown",0,0,0,0
"Texas","Cities","Temple",0,0,0,0
"Texas","Cities","Terrell",0,0,0,0
"Texas","Cities","Tyler",1,0,0,0
"Texas","Cities","Victoria",0,0,0,0
"Texas","Cities","Vidor",0,0,0,0
"Texas","Cities","Whitehouse",0,0,0,0
"Texas","Universities and Colleges","Amarillo College",0,0,0,0
"Texas","Universities and Colleges","Southern Methodist University",0,0,0,0
"Texas","Universities and Colleges","""University of Texas",0,0,0,0
"Texas","Metropolitan Counties","Collin",1,0,0,0
"Texas","Metropolitan Counties","Goliad",0,0,0,0
"Texas","Metropolitan Counties","Harris",1,0,0,0
"Texas","Metropolitan Counties","Hunt",1,0,0,0
"Texas","Metropolitan Counties","Nueces",0,0,0,0
"Texas","Metropolitan Counties","Travis",1,0,0,0
"Texas","Other Agencies","""Independent School District",1,0,0,0
"Utah","Cities","Bountiful",1,0,0,0
"Utah","Cities","Brigham City",0,0,0,0
"Utah","Cities","Centerville",0,0,0,0
"Utah","Cities","Draper",0,0,0,0
"Utah","Cities","Farmington",0,0,0,0
"Utah","Cities","Grantsville",0,0,0,0
"Utah","Cities","Heber",0,0,0,0
"Utah","Cities","Moab",1,0,0,0
"Utah","Cities","Murray",0,0,0,0
"Utah","Cities","North Salt Lake",0,1,0,0
"Utah","Cities","Pleasant Grove",0,0,0,0
"Utah","Cities","Price",1,0,0,0
"Utah","Cities","Provo",0,0,0,0
"Utah","Cities","Roosevelt",1,0,0,0
"Utah","Cities","Roy",0,0,0,0
"Utah","Cities","Salt Lake City",0,0,0,0
"Utah","Cities","South Jordan",0,0,0,0
"Utah","Cities","South Salt Lake",0,0,0,0
"Utah","Cities","St. George",0,0,0,0
"Utah","Cities","Tooele",0,0,0,0
"Utah","Cities","West Valley",1,0,0,0
"Utah","Cities","Woods Cross",0,0,0,0
"Utah","Universities and Colleges","University of Utah",0,0,0,0
"Utah","Universities and Colleges","""Utah State University",1,0,0,0
"Utah","Metropolitan Counties","Salt Lake County Unified Police Department",0,0,0,0
"Utah","Metropolitan Counties","Tooele",0,1,0,0
"Utah","Metropolitan Counties","Utah",0,0,0,0
"Utah","Metropolitan Counties","Washington",0,0,0,0
"Utah","Nonmetropolitan Counties","Carbon",0,0,0,0
"Utah","Nonmetropolitan Counties","Emery",0,0,0,0
"Utah","Nonmetropolitan Counties","Summit",0,0,0,0
"Utah","Nonmetropolitan Counties","Uintah",0,0,0,0
"Utah","State Police Agencies","Utah Highway Patrol",3,0,0,0
"Utah","Other Agencies","Parks and Recreation",0,0,0,0
"Utah","Other Agencies","Utah Transit Authority",0,0,0,0
"Vermont","Cities","Bennington",0,0,0,0
"Vermont","Cities","Burlington",0,0,0,0
"Vermont","Cities","Castleton",0,0,0,0
"Vermont","Cities","Colchester",0,0,0,0
"Vermont","Cities","Morristown",0,0,0,0
"Vermont","Cities","South Burlington",0,0,0,0
"Vermont","Cities","Springfield",0,0,0,0
"Vermont","Cities","St. Albans",0,0,0,0
"Vermont","Universities and Colleges","University of Vermont",0,0,0,0
"Vermont","State Police Agencies",""" State Police",1,0,0,0
"Virginia","Cities","Bedford",0,0,0,0
"Virginia","Cities","Bristol",0,0,0,0
"Virginia","Cities","Charlottesville",0,0,0,0
"Virginia","Cities","Chesapeake",0,0,0,0
"Virginia","Cities","Christiansburg",0,0,0,0
"Virginia","Cities","Danville",0,0,0,0
"Virginia","Cities","Farmville",0,0,0,0
"Virginia","Cities","Galax",1,0,0,0
"Virginia","Cities","Hampton",0,0,0,0
"Virginia","Cities","Harrisonburg",0,0,0,0
"Virginia","Cities","Hopewell",0,0,0,0
"Virginia","Cities","Manassas",0,0,0,0
"Virginia","Cities","Manassas Park",0,0,0,0
"Virginia","Cities","Newport News",0,0,0,0
"Virginia","Cities","Norfolk",0,0,0,0
"Virginia","Cities","Poquoson",0,0,0,0
"Virginia","Cities","Portsmouth",0,0,0,0
"Virginia","Cities","Radford",0,0,0,0
"Virginia","Cities","Richmond",1,0,0,0
"Virginia","Cities","Roanoke",0,0,0,0
"Virginia","Cities","Suffolk",0,0,0,0
"Virginia","Cities","Virginia Beach",0,0,0,0
"Virginia","Cities","West Point",0,0,0,0
"Virginia","Cities","Woodstock",0,0,0,0
"Virginia","Universities and Colleges","Christopher Newport University",0,0,0,0
"Virginia","Universities and Colleges","George Mason University",0,0,0,0
"Virginia","Universities and Colleges","James Madison University",1,0,0,0
"Virginia","Universities and Colleges","University of Richmond",0,0,0,0
"Virginia","Universities and Colleges","Virginia Commonwealth University",1,0,0,0
"Virginia","Universities and Colleges","Virginia Military Institute",0,0,0,0
"Virginia","Metropolitan Counties","Albemarle County Police Department",1,0,0,0
"Virginia","Metropolitan Counties","Amherst",0,0,0,0
"Virginia","Metropolitan Counties","Appomattox",0,0,0,0
"Virginia","Metropolitan Counties","Arlington County Police Department",0,0,0,0
"Virginia","Metropolitan Counties","Chesterfield County Police Department",0,0,0,0
"Virginia","Metropolitan Counties","Clarke",0,0,0,0
"Virginia","Metropolitan Counties","Fairfax County Police Department",1,0,0,0
"Virginia","Metropolitan Counties","Fluvanna",1,0,0,0
"Virginia","Metropolitan Counties","Gloucester",0,0,0,0
"Virginia","Metropolitan Counties","Henrico County Police Department",0,0,0,0
"Virginia","Metropolitan Counties","James City County Police Department",0,0,0,0
"Virginia","Metropolitan Counties","Loudoun",0,0,0,0
"Virginia","Metropolitan Counties","Powhatan",0,0,0,0
"Virginia","Metropolitan Counties","Prince George County Police Department",0,0,0,0
"Virginia","Metropolitan Counties","Rockingham",0,0,0,0
"Virginia","Metropolitan Counties","Spotsylvania",0,0,0,0
"Virginia","Metropolitan Counties","York",0,0,0,0
"Virginia","Nonmetropolitan Counties","Carroll",0,0,0,0
"Virginia","Nonmetropolitan Counties","Cumberland",0,0,0,0
"Virginia","Nonmetropolitan Counties","King George",0,0,0,0
"Virginia","Nonmetropolitan Counties","Louisa",0,0,0,0
"Virginia","Nonmetropolitan Counties","Orange",0,0,0,0
"Virginia","Nonmetropolitan Counties","Westmoreland",0,0,0,0
"Virginia","State Police Agencies","""State Police",1,0,0,0
"Washington","Cities","Aberdeen",1,0,0,0
"Washington","Cities","Auburn",3,0,0,1
"Washington","Cities","Bellevue",0,0,0,0
"Washington","Cities","Bellingham",2,0,0,0
"Washington","Cities","Burien",0,0,0,0
"Washington","Cities","Cheney",0,0,0,0
"Washington","Cities","Clarkston",0,0,0,0
"Washington","Cities","Covington",0,0,0,0
"Washington","Cities","Des Moines",0,0,0,0
"Washington","Cities","Everett",2,0,0,0
"Washington","Cities","Federal Way",0,0,0,0
"Washington","Cities","Ferndale",0,0,0,0
"Washington","Cities","Fife",1,0,1,0
"Washington","Cities","Granite Falls",0,0,0,0
"Washington","Cities","Hoquiam",0,0,0,0
"Washington","Cities","Kalama",0,0,0,0
"Washington","Cities","Kelso",0,0,0,0
"Washington","Cities","Kenmore",1,0,0,0
"Washington","Cities","Kent3",0,0,0,0
"Washington","Cities","Lacey",0,0,0,0
"Washington","Cities","Lakewood",0,0,0,0
"Washington","Cities","Maple Valley",0,0,0,0
"Washington","Cities","Mercer Island",0,0,0,0
"Washington","Cities","Mill Creek",0,0,1,0
"Washington","Cities","Milton",0,0,0,0
"Washington","Cities","Mount Vernon",0,0,0,0
"Washington","Cities","Napavine",0,0,0,0
"Washington","Cities","Normandy Park",0,0,0,0
"Washington","Cities","Oak Harbor",0,0,0,0
"Washington","Cities","Olympia",1,0,0,0
"Washington","Cities","Omak",1,1,0,0
"Washington","Cities","Orting",0,0,0,0
"Washington","Cities","Pacific",0,0,0,0
"Washington","Cities","Pasco",0,1,0,0
"Washington","Cities","Port Townsend",0,0,0,0
"Washington","Cities","Pullman",0,0,0,0
"Washington","Cities","Redmond",0,0,0,0
"Washington","Cities","Renton",1,0,0,0
"Washington","Cities","Seattle",6,3,2,0
"Washington","Cities","Sedro Woolley",0,0,0,0
"Washington","Cities","Shelton",1,0,0,0
"Washington","Cities","Shoreline",0,0,0,0
"Washington","Cities","Spokane",0,0,0,0
"Washington","Cities","Spokane Valley",1,0,0,0
"Washington","Cities","Sunnyside",1,0,0,0
"Washington","Cities","Tacoma",0,0,0,0
"Washington","Cities","Tukwila",0,0,0,0
"Washington","Cities","Tumwater",0,0,0,0
"Washington","Cities","Vancouver",0,0,0,0
"Washington","Cities","Washougal",0,0,0,0
"Washington","Cities","Wenatchee",1,0,0,0
"Washington","Cities","Yakima",0,0,0,0
"Washington","Universities and Colleges","Eastern Washington University",0,0,0,0
"Washington","Universities and Colleges","University of Washington",0,0,0,0
"Washington","Universities and Colleges","""Washington State University",1,0,0,0
"Washington","Universities and Colleges","Western Washington University",0,0,0,0
"Washington","Metropolitan Counties","Benton",0,1,0,0
"Washington","Metropolitan Counties","Chelan",0,0,0,0
"Washington","Metropolitan Counties","Clark",0,0,0,0
"Washington","Metropolitan Counties","Columbia",2,0,0,0
"Washington","Metropolitan Counties","Cowlitz",0,0,0,0
"Washington","Metropolitan Counties","King",0,0,0,0
"Washington","Metropolitan Counties","Kitsap",0,0,0,0
"Washington","Metropolitan Counties","Pend Oreille",0,0,0,0
"Washington","Metropolitan Counties","Pierce",2,0,0,0
"Washington","Metropolitan Counties","Skagit",0,0,0,0
"Washington","Metropolitan Counties","Skamania",0,0,0,0
"Washington","Metropolitan Counties","Snohomish",0,0,0,0
"Washington","Metropolitan Counties","Spokane",3,1,0,0
"Washington","Metropolitan Counties","Stevens",0,0,0,0
"Washington","Metropolitan Counties","Thurston",0,0,0,0
"Washington","Metropolitan Counties","Yakima",1,0,0,0
"Washington","Nonmetropolitan Counties","Clallam",0,0,0,0
"Washington","Nonmetropolitan Counties","Grant",0,0,0,0
"Washington","Nonmetropolitan Counties","Jefferson",0,0,0,0
"Washington","Nonmetropolitan Counties","Klickitat",1,0,0,0
"Washington","Nonmetropolitan Counties","Lincoln",0,0,0,0
"Washington","Nonmetropolitan Counties","Mason",0,0,0,0
"Washington","Nonmetropolitan Counties","San Juan",0,0,0,0
"Washington","Other Agencies","Port of Seattle",0,0,0,0
"West_Virginia","Cities","Barboursville",0,0,0,0
"West_Virginia","Cities","Beckley",0,0,0,0
"West_Virginia","Cities","Buckhannon",0,0,0,0
"West_Virginia","Cities","Charleston",0,0,0,0
"West_Virginia","Cities","Dunbar",0,0,0,0
"West_Virginia","Cities","Fairmont",0,0,0,0
"West_Virginia","Cities","Huntington",1,0,0,0
"West_Virginia","Cities","Martinsburg",0,0,0,0
"West_Virginia","Cities","Morgantown",1,0,0,0
"West_Virginia","Cities","Moundsville",0,0,0,0
"West_Virginia","Cities","Oak Hill",0,0,0,0
"West_Virginia","Cities","Wellsburg",0,0,0,0
"West_Virginia","Metropolitan Counties","Brooke",0,0,0,0
"West_Virginia","Metropolitan Counties","Fayette",0,0,0,0
"West_Virginia","Metropolitan Counties","Hancock",0,0,0,0
"West_Virginia","Nonmetropolitan Counties","Harrison",0,0,0,0
"West_Virginia","Nonmetropolitan Counties","McDowell",0,0,0,0
"Wisconsin","Cities","Algoma",0,0,0,0
"Wisconsin","Cities","Appleton",0,0,0,0
"Wisconsin","Cities","Burlington",0,0,0,0
"Wisconsin","Cities","Fond du Lac",1,0,0,0
"Wisconsin","Cities","Green Bay",0,0,0,0
"Wisconsin","Cities","Janesville",0,0,0,0
"Wisconsin","Cities","La Crosse",0,0,0,0
"Wisconsin","Cities","Madison",5,0,0,0
"Wisconsin","Cities","Merrill",1,0,0,0
"Wisconsin","Cities","Milwaukee",0,0,0,0
"Wisconsin","Cities","Oak Creek",1,0,0,0
"Wisconsin","Cities","River Falls",0,0,0,0
"Wisconsin","Cities","Sparta",0,0,0,0
"Wisconsin","Cities","Wausau",0,0,0,0
"Wisconsin","Universities and Colleges","""University of Wisconsin",2,0,0,0
"Wisconsin","Metropolitan Counties","Dane",0,0,0,0
"Wisconsin","Nonmetropolitan Counties","Burnett",0,0,0,0
"Wisconsin","Nonmetropolitan Counties","Grant",0,0,0,0
"Wisconsin","Nonmetropolitan Counties","Lincoln",0,0,0,0
"Wisconsin","Nonmetropolitan Counties","Manitowoc",0,0,0,0
"Wisconsin","Nonmetropolitan Counties","Oneida",0,0,0,0
"Wyoming","Cities","Gillette",1,0,0,0
